2023-05-29 12:57:54,683 INFO: 加载预训练的ResNet模型
2023-05-29 12:57:55,135 INFO: 将模型转换为GPU上的可训练状态
2023-05-29 12:57:56,619 INFO: 定义损失函数和优化器
2023-05-29 12:57:56,620 INFO: 定义数据预处理
2023-05-29 12:57:56,620 INFO: 加载训练集和测试集
2023-05-29 12:57:58,256 INFO: 开始训练
2023-05-29 12:58:36,167 INFO: Epoch 1/10, Loss: 2.3511776679601426
2023-05-29 12:58:36,170 INFO: Epoch 1 elapsed time: 37911.5390625 ms, energy Usage: 2392.101 J
2023-05-29 12:59:11,478 INFO: Epoch 2/10, Loss: 2.2880434684264355
2023-05-29 12:59:11,481 INFO: Epoch 2 elapsed time: 35308.8671875 ms, energy Usage: 2238.79 J
2023-05-29 12:59:46,202 INFO: Epoch 3/10, Loss: 2.239294360234187
2023-05-29 12:59:46,205 INFO: Epoch 3 elapsed time: 34721.05078125 ms, energy Usage: 2167.064 J
2023-05-29 13:00:20,799 INFO: Epoch 4/10, Loss: 2.195037858914106
2023-05-29 13:00:20,802 INFO: Epoch 4 elapsed time: 34594.47265625 ms, energy Usage: 2155.334 J
2023-05-29 13:00:55,449 INFO: Epoch 5/10, Loss: 2.152916799447475
2023-05-29 13:00:55,452 INFO: Epoch 5 elapsed time: 34647.26171875 ms, energy Usage: 2154.511 J
2023-05-29 13:01:30,164 INFO: Epoch 6/10, Loss: 2.1120558897654216
2023-05-29 13:01:30,167 INFO: Epoch 6 elapsed time: 34712.68359375 ms, energy Usage: 2169.033 J
2023-05-29 13:02:05,088 INFO: Epoch 7/10, Loss: 2.07191797158657
2023-05-29 13:02:05,091 INFO: Epoch 7 elapsed time: 34921.35546875 ms, energy Usage: 2185.222 J
2023-05-29 13:02:40,246 INFO: Epoch 8/10, Loss: 2.0321335462423473
2023-05-29 13:02:40,249 INFO: Epoch 8 elapsed time: 35155.9375 ms, energy Usage: 2219.465 J
2023-05-29 13:03:15,838 INFO: Epoch 9/10, Loss: 1.9925550344662788
2023-05-29 13:03:15,841 INFO: Epoch 9 elapsed time: 35589.3671875 ms, energy Usage: 2271.105 J
2023-05-29 13:03:51,934 INFO: Epoch 10/10, Loss: 1.9531626334557166
2023-05-29 13:03:51,944 INFO: Epoch 10 elapsed time: 36093.421875 ms, energy Usage: 2332.111 J
2023-05-29 13:03:51,947 INFO: Total energy Usage: 22284.736 J
